0.0000000000,0.0000000000,0.0000000000,0.0002440394,0.0000000000,0.0000000000,0.4111411480,0.0000000000,0.0004014510,0.0000322160,0.0003761418,0.0000000000,0.0000000000,0.0003652983,0.0002404228,0.4964488837,0.0003025092,0.0904478898
0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000,0.0000876453,0.0000000000,0.0000000000,0.1694215403,0.0000000000,0.0000502904,0.0001100016,0.0001013920,0.0000000000,0.0000000000,0.0000048848,0.0204254135,0.4464792259,0.0001124691,0.3632071371
0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.5151878921,0.0000000000,0.0000000000,0.0002718225,0.0000000000,0.0000000000,0.0004379915,0.0000000000,0.0002971804,0.0003638133,0.0004061477,0.0000000000,0.0000000000,0.0003953667,0.0001881026,0.4821408899,0.0003097324,0.0000010609
0.0205946204,0.1574230566,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0416885861,0.0000000000,0.1543801613,0.0542608438,0.0967705697,0.0000000000,0.0000000000,0.1439048359,0.1497142884,0.0206621048,0.0630510970,0.0975498360
0.0046941722,0.9890552509,0.0000000000,0.0042945886,0.0000000000,0.0019559883,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6057807087,0.0000000000,0.0002610877,0.0007363311,0.0008213528,0.0000000000,0.0000000000,0.0000043127,0.0001022495,0.0000610538,0.0011372024,0.3910957013
0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2888170029,0.0001244265,0.0001698149,0.0002094937,0.0000000000,0.0000000000,0.0001790848,0.0001208112,0.6422417999,0.0003647504,0.0677728157
0.0012136676,0.8815275197,0.0000000000,0.0001650963,0.0004617106,0.1166320057,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.1468523432,0.0568306394,0.0000000000,0.0445235442,0.0595363047,0.1120329742,0.0269649221,0.0000000000,0.0000000000,0.0135868137,0.1740986147,0.0000000000,0.0000000000,0.0005555922,0.1444148543,0.0935716305,0.0908552106,0.0361765562
0.1218279624,0.0450298966,0.0000000000,0.0184273570,0.0067442616,0.0622722183,0.1510333861,0.0000000000,0.0455978773,0.0000000000,0.1082804012,0.0000000000,0.0000000000,0.1330395295,0.1155202601,0.0072984961,0.0359094036,0.1490189501
0.0128667726,0.0832463909,0.0000000000,0.1229783136,0.0239284219,0.1026536671,0.1180500073,0.0000000000,0.1073760172,0.1085570659,0.0000000000,0.0000000000,0.0000000000,0.0143215183,0.1074805429,0.0528699487,0.0874187735,0.0582525601
0.1188372032,0.0216280417,0.0000000000,0.0914017976,0.0618543838,0.0972060951,0.0403071091,0.0000000000,0.0779919065,0.0419906583,0.0768861043,0.0000000000,0.0000000000,0.1560964728,0.0790477099,0.0024580604,0.0581128619,0.0761815954
0.0665173473,0.0430422761,0.0000000000,0.0251826648,0.0637007812,0.1259495232,0.0400305385,0.0000000000,0.1112021232,0.0436446855,0.0794161452,0.0000000000,0.0000000000,0.0841461289,0.0678913043,0.0474599123,0.1125618708,0.0892546987
