0.0000000000,0.0000000000,0.0000000000,0.0024111357,0.0000000000,0.0000000000,0.2943603229,0.0000000000,0.0016981947,0.0001937217,0.0001102025,0.0000000000,0.0000000000,0.0000833686,0.0002999911,0.4393418023,0.0017800218,0.2597212387
0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000,0.0001581568,0.0000000000,0.0000000000,0.6255530321,0.0000000000,0.0001060987,0.0002552453,0.0003003875,0.0000000000,0.0000000000,0.0003689878,0.0326055186,0.2726970298,0.0001785245,0.0677770188
0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0009182937,0.0000000000,0.0000000000,0.0007219568,0.0000000000,0.0000000000,0.0007565891,0.0000000000,0.0009852644,0.0012049765,0.0011315518,0.0000000000,0.0000000000,0.0009108118,0.0010552439,0.7695203537,0.0011039583,0.2216909999
0.1156969288,0.1134912516,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0369035963,0.0000000000,0.0621604515,0.0353779467,0.0661279837,0.0000000000,0.0000000000,0.0346467685,0.1412072574,0.1279855049,0.1289576283,0.1374446821
0.0015778438,0.9879644518,0.0000000000,0.0086517159,0.0000000000,0.0018059884,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5720375023,0.0000000000,0.0001418763,0.0016494727,0.0000406863,0.0000000000,0.0000000000,0.0001141574,0.0003975788,0.1501289180,0.0021156231,0.2733741851
0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3047506363,0.0012273364,0.0010056470,0.0025603073,0.0000000000,0.0000000000,0.0013878246,0.0003254717,0.2696099783,0.0006680788,0.4184647196
0.0002357632,0.7121140086,0.0000000000,0.0015188253,0.1047390052,0.1813923978,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0441657639,0.0008921835,0.0000000000,0.0303637758,0.0495871216,0.1169134792,0.0770819506,0.0000000000,0.0000000000,0.0547196343,0.1448381186,0.0000000000,0.0000000000,0.0603543180,0.0850540103,0.0715123828,0.1218834913,0.1426337702
0.0099507730,0.0421086240,0.0000000000,0.1807353759,0.0582601385,0.1164207652,0.0554360887,0.0000000000,0.0282202197,0.0000000000,0.2166483961,0.0000000000,0.0000000000,0.0473844095,0.0541211867,0.0522130226,0.1076252282,0.0308757719
0.1382369336,0.0384658179,0.0000000000,0.0855368495,0.0173697122,0.0105916972,0.0394775188,0.0000000000,0.1470392498,0.1322876688,0.0000000000,0.0000000000,0.0000000000,0.1583431800,0.0163397130,0.1400197367,0.0231950759,0.0530968467
0.1047005319,0.0340691690,0.0000000000,0.0942333382,0.1060797342,0.0998162147,0.0839449951,0.0000000000,0.0070327130,0.0445646225,0.1110769226,0.0000000000,0.0000000000,0.0645075157,0.0982314599,0.0186259063,0.0745286802,0.0585881968
0.0715204974,0.0913586112,0.0000000000,0.0954875881,0.0268089708,0.1120884934,0.0475250846,0.0000000000,0.0951694869,0.0197629507,0.0625402567,0.0000000000,0.0000000000,0.1130192037,0.0498186685,0.0147637170,0.0913620991,0.1087743721
0.0337569623,0.0158524095,0.0000000000,0.1852128956,0.0651927325,0.0828208163,0.1585758844,0.0000000000,0.0940035838,0.0237845746,0.0894219548,0.0000000000,0.0000000000,0.0000000000,0.0353796816,0.0084321945,0.0516300925,0.1559362177
0.1385785532,0.0254843860,0.0000000000,0.2066422581,0.1292916451,0.1408573607,0.0133037180,0.0000000000,0.1443172165,0.0042455807,0.0148099911,0.0000000000,0.0000000000,0.0237936896,0.0000000000,0.0368073635,0.0626005346,0.0592677029
0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5703777642,0.4296222358
0.2365415239,0.4643738930,0.0000000000,0.0002104346,0.0393286595,0.0326811741,0.2257471808,0.0000000000,0.0002417229,0.0003455852,0.0002548582,0.0000000000,0.0000000000,0.0002465612,0.0000284066,0.0000000000,0.0000000000,0.0000000000
