,Datetime,n_spawn,entrance,route,spawn_delay,Adjusted_Datetime
760,2024-03-04 09:17:20,1.0,E10,route_E10_A5,1,2024-03-04 09:17:19
984,2024-03-04 09:17:25,1.0,E4,route_E4_A7,3,2024-03-04 09:17:22
985,2024-03-04 09:17:28,1.0,E4,route_E4_A16,3,2024-03-04 09:17:25
1329,2024-03-04 09:17:34,1.0,E24,route_E24_A6,9,2024-03-04 09:17:25
1328,2024-03-04 09:17:37,1.0,E24,route_E24_A6,9,2024-03-04 09:17:28
1327,2024-03-04 09:17:39,1.0,E24,route_E24_A2,9,2024-03-04 09:17:30
1334,2024-03-04 09:17:41,1.0,E24,route_E24_A2,9,2024-03-04 09:17:32
371,2024-03-04 09:17:36,1.0,E5,route_E5_A3,4,2024-03-04 09:17:32
1344,2024-03-04 09:17:44,1.0,E24,route_E24_A2,9,2024-03-04 09:17:35
1459,2024-03-04 09:17:47,1.0,E24,route_E24_A6,9,2024-03-04 09:17:38
1458,2024-03-04 09:17:49,1.0,E24,route_E24_A2,9,2024-03-04 09:17:40
1457,2024-03-04 09:17:51,1.0,E24,route_E24_A2,9,2024-03-04 09:17:42
986,2024-03-04 09:17:49,1.0,E4,route_E4_A7,3,2024-03-04 09:17:46
1471,2024-03-04 09:17:55,1.0,E24,route_E24_A2,9,2024-03-04 09:17:46
1455,2024-03-04 09:17:57,1.0,E24,route_E24_A2,9,2024-03-04 09:17:48
987,2024-03-04 09:17:52,1.0,E4,route_E4_A15,3,2024-03-04 09:17:49
701,2024-03-04 09:17:53,1.0,E11,route_E11_A18,2,2024-03-04 09:17:51
1454,2024-03-04 09:18:01,1.0,E24,route_E24_A2,9,2024-03-04 09:17:52
988,2024-03-04 09:17:55,1.0,E4,route_E4_A18,3,2024-03-04 09:17:52
1453,2024-03-04 09:18:03,1.0,E24,route_E24_A2,9,2024-03-04 09:17:54
990,2024-03-04 09:17:58,1.0,E4,route_E4_A16,3,2024-03-04 09:17:55
370,2024-03-04 09:18:00,1.0,E5,route_E5_A3,4,2024-03-04 09:17:56
1460,2024-03-04 09:18:05,1.0,E24,route_E24_A5,9,2024-03-04 09:17:56
338,2024-03-04 09:18:06,1.0,E5,route_E5_A3,4,2024-03-04 09:18:02
1138,2024-03-04 09:18:06,1.0,E2,route_E2_A3,0,2024-03-04 09:18:06
1137,2024-03-04 09:18:09,1.0,E2,route_E2_A3,0,2024-03-04 09:18:09
1136,2024-03-04 09:18:10,1.0,E2,route_E2_A3,0,2024-03-04 09:18:10
397,2024-03-04 09:18:10,1.0,E22,route_E22_A2,0,2024-03-04 09:18:10
1135,2024-03-04 09:18:13,1.0,E2,route_E2_A3,0,2024-03-04 09:18:13
692,2024-03-04 09:18:15,1.0,E17,route_E17_A5,1,2024-03-04 09:18:14
1143,2024-03-04 09:18:15,1.0,E2,route_E2_A3,0,2024-03-04 09:18:15
1134,2024-03-04 09:18:17,1.0,E2,route_E2_A3,0,2024-03-04 09:18:17
1132,2024-03-04 09:18:19,1.0,E2,route_E2_A3,0,2024-03-04 09:18:19
1131,2024-03-04 09:18:22,1.0,E2,route_E2_A3,0,2024-03-04 09:18:22
369,2024-03-04 09:18:22,1.0,E22,route_E22_A2,0,2024-03-04 09:18:22
1130,2024-03-04 09:18:24,1.0,E2,route_E2_A3,0,2024-03-04 09:18:24
368,2024-03-04 09:18:24,1.0,E22,route_E22_A1,0,2024-03-04 09:18:24
1129,2024-03-04 09:18:26,1.0,E2,route_E2_A3,0,2024-03-04 09:18:26
367,2024-03-04 09:18:29,1.0,E22,route_E22_A2,0,2024-03-04 09:18:29
768,2024-03-04 09:18:35,1.0,E9,route_E9_A6,3,2024-03-04 09:18:32
337,2024-03-04 09:18:36,1.0,E5,route_E5_A3,4,2024-03-04 09:18:32
1366,2024-03-04 09:18:35,1.0,E3,route_E3_A1,3,2024-03-04 09:18:32
1470,2024-03-04 09:18:43,1.0,E24,route_E24_A2,9,2024-03-04 09:18:34
1405,2024-03-04 09:18:38,1.0,E3,route_E3_A1,3,2024-03-04 09:18:35
336,2024-03-04 09:18:40,1.0,E5,route_E5_A3,4,2024-03-04 09:18:36
1475,2024-03-04 09:18:46,1.0,E24,route_E24_A2,9,2024-03-04 09:18:37
1367,2024-03-04 09:18:41,1.0,E3,route_E3_A1,3,2024-03-04 09:18:38
1472,2024-03-04 09:18:49,1.0,E24,route_E24_A2,9,2024-03-04 09:18:40
1388,2024-03-04 09:18:43,1.0,E3,route_E3_A1,3,2024-03-04 09:18:40
399,2024-03-04 09:18:49,1.0,E18,route_E18_A9,9,2024-03-04 09:18:40
366,2024-03-04 09:18:42,1.0,E22,route_E22_A1,0,2024-03-04 09:18:42
1389,2024-03-04 09:18:45,1.0,E3,route_E3_A1,3,2024-03-04 09:18:42
767,2024-03-04 09:18:45,1.0,E9,route_E9_A6,3,2024-03-04 09:18:42
1484,2024-03-04 09:18:52,1.0,E24,route_E24_A1,9,2024-03-04 09:18:43
1485,2024-03-04 09:18:54,1.0,E24,route_E24_A2,9,2024-03-04 09:18:45
339,2024-03-04 09:18:46,1.0,E22,route_E22_A7,0,2024-03-04 09:18:46
568,2024-03-04 09:18:49,1.0,E12,route_E12_A18,3,2024-03-04 09:18:46
1489,2024-03-04 09:18:57,1.0,E24,route_E24_A2,9,2024-03-04 09:18:48
567,2024-03-04 09:18:52,1.0,E12,route_E12_A8,3,2024-03-04 09:18:49
700,2024-03-04 09:18:52,1.0,E11,route_E11_A18,2,2024-03-04 09:18:50
1487,2024-03-04 09:19:00,1.0,E24,route_E24_A2,9,2024-03-04 09:18:51
566,2024-03-04 09:18:55,1.0,E12,route_E12_A8,3,2024-03-04 09:18:52
1488,2024-03-04 09:19:02,1.0,E24,route_E24_A2,9,2024-03-04 09:18:53
1482,2024-03-04 09:19:05,1.0,E24,route_E24_A2,9,2024-03-04 09:18:56
1483,2024-03-04 09:19:08,1.0,E24,route_E24_A2,9,2024-03-04 09:18:59
549,2024-03-04 09:19:03,1.0,E13,route_E13_A2,4,2024-03-04 09:18:59
565,2024-03-04 09:19:04,1.0,E12,route_E12_A18,3,2024-03-04 09:19:01
1480,2024-03-04 09:19:11,1.0,E24,route_E24_A2,9,2024-03-04 09:19:02
1479,2024-03-04 09:19:13,1.0,E24,route_E24_A6,9,2024-03-04 09:19:04
1478,2024-03-04 09:19:16,1.0,E24,route_E24_A2,9,2024-03-04 09:19:07
1013,2024-03-04 09:19:11,1.0,E4,route_E4_A16,3,2024-03-04 09:19:08
1477,2024-03-04 09:19:19,1.0,E24,route_E24_A2,9,2024-03-04 09:19:10
1034,2024-03-04 09:19:20,1.0,E4,route_E4_A16,3,2024-03-04 09:19:17
305,2024-03-04 09:19:22,1.0,E5,route_E5_A3,4,2024-03-04 09:19:18
340,2024-03-04 09:19:22,1.0,E22,route_E22_A7,0,2024-03-04 09:19:22
1014,2024-03-04 09:19:25,1.0,E4,route_E4_A7,3,2024-03-04 09:19:22
303,2024-03-04 09:19:32,1.0,E5,route_E5_A3,4,2024-03-04 09:19:28
341,2024-03-04 09:19:34,1.0,E22,route_E22_A2,0,2024-03-04 09:19:34
302,2024-03-04 09:19:40,1.0,E5,route_E5_A3,4,2024-03-04 09:19:36
342,2024-03-04 09:19:37,1.0,E22,route_E22_A2,0,2024-03-04 09:19:37
1037,2024-03-04 09:19:40,1.0,E4,route_E4_A16,3,2024-03-04 09:19:37
343,2024-03-04 09:19:40,1.0,E22,route_E22_A7,0,2024-03-04 09:19:40
0,2024-03-04 09:19:43,1.0,E1,route_E1_A16,2,2024-03-04 09:19:41
699,2024-03-04 09:19:44,1.0,E11,route_E11_A7,2,2024-03-04 09:19:42
344,2024-03-04 09:19:44,1.0,E22,route_E22_A2,0,2024-03-04 09:19:44
1144,2024-03-04 09:19:46,1.0,E1,route_E1_A7,2,2024-03-04 09:19:44
1038,2024-03-04 09:19:48,1.0,E4,route_E4_A7,3,2024-03-04 09:19:45
968,2024-03-04 09:19:48,1.0,E1,route_E1_A7,2,2024-03-04 09:19:46
1476,2024-03-04 09:19:55,1.0,E24,route_E24_A6,9,2024-03-04 09:19:46
1128,2024-03-04 09:19:47,1.0,E2,route_E2_A3,0,2024-03-04 09:19:47
1481,2024-03-04 09:19:58,1.0,E24,route_E24_A2,9,2024-03-04 09:19:49
1127,2024-03-04 09:19:49,1.0,E2,route_E2_A3,0,2024-03-04 09:19:49
905,2024-03-04 09:19:52,1.0,E1,route_E1_A16,2,2024-03-04 09:19:50
906,2024-03-04 09:19:54,1.0,E1,route_E1_A16,2,2024-03-04 09:19:52
1474,2024-03-04 09:20:01,1.0,E24,route_E24_A2,9,2024-03-04 09:19:52
345,2024-03-04 09:19:54,1.0,E22,route_E22_A7,0,2024-03-04 09:19:54
1126,2024-03-04 09:19:55,1.0,E2,route_E2_A3,0,2024-03-04 09:19:55
1473,2024-03-04 09:20:04,1.0,E24,route_E24_A2,9,2024-03-04 09:19:55
907,2024-03-04 09:19:58,1.0,E1,route_E1_A16,2,2024-03-04 09:19:56
346,2024-03-04 09:19:57,1.0,E22,route_E22_A1,0,2024-03-04 09:19:57
301,2024-03-04 09:20:01,1.0,E5,route_E5_A3,4,2024-03-04 09:19:57
1452,2024-03-04 09:20:06,1.0,E24,route_E24_A6,9,2024-03-04 09:19:57
1125,2024-03-04 09:19:59,1.0,E2,route_E2_A3,0,2024-03-04 09:19:59
1456,2024-03-04 09:20:09,1.0,E24,route_E24_A2,9,2024-03-04 09:20:00
462,2024-03-04 09:20:03,1.0,E6,route_E6_A2,2,2024-03-04 09:20:01
1450,2024-03-04 09:20:12,1.0,E24,route_E24_A1,9,2024-03-04 09:20:03
467,2024-03-04 09:20:06,1.0,E6,route_E6_A2,2,2024-03-04 09:20:04
548,2024-03-04 09:20:08,1.0,E13,route_E13_A1,4,2024-03-04 09:20:04
39,2024-03-04 09:20:07,1.0,E7,route_E7_A7,2,2024-03-04 09:20:05
1428,2024-03-04 09:20:15,1.0,E24,route_E24_A2,9,2024-03-04 09:20:06
468,2024-03-04 09:20:09,1.0,E6,route_E6_A2,2,2024-03-04 09:20:07
38,2024-03-04 09:20:11,1.0,E7,route_E7_A7,2,2024-03-04 09:20:09
1426,2024-03-04 09:20:18,1.0,E24,route_E24_A2,9,2024-03-04 09:20:09
1425,2024-03-04 09:20:21,1.0,E24,route_E24_A2,9,2024-03-04 09:20:12
469,2024-03-04 09:20:15,1.0,E6,route_E6_A2,2,2024-03-04 09:20:13
470,2024-03-04 09:20:18,1.0,E6,route_E6_A2,2,2024-03-04 09:20:16
726,2024-03-04 09:20:18,1.0,E11,route_E11_A7,2,2024-03-04 09:20:16
759,2024-03-04 09:20:17,1.0,E10,route_E10_A5,1,2024-03-04 09:20:16
592,2024-03-04 09:20:21,1.0,E12,route_E12_A8,3,2024-03-04 09:20:18
593,2024-03-04 09:20:23,1.0,E12,route_E12_A8,3,2024-03-04 09:20:20
1039,2024-03-04 09:20:25,1.0,E4,route_E4_A18,3,2024-03-04 09:20:22
347,2024-03-04 09:20:24,1.0,E22,route_E22_A2,0,2024-03-04 09:20:24
1040,2024-03-04 09:20:27,1.0,E4,route_E4_A7,3,2024-03-04 09:20:24
348,2024-03-04 09:20:27,1.0,E22,route_E22_A1,0,2024-03-04 09:20:27
1390,2024-03-04 09:20:30,1.0,E3,route_E3_A1,3,2024-03-04 09:20:27
1391,2024-03-04 09:20:31,1.0,E3,route_E3_A1,3,2024-03-04 09:20:28
1041,2024-03-04 09:20:32,1.0,E4,route_E4_A15,3,2024-03-04 09:20:29
1392,2024-03-04 09:20:34,1.0,E3,route_E3_A1,3,2024-03-04 09:20:31
1393,2024-03-04 09:20:36,1.0,E3,route_E3_A1,3,2024-03-04 09:20:33
1042,2024-03-04 09:20:36,1.0,E4,route_E4_A7,3,2024-03-04 09:20:33
1424,2024-03-04 09:20:43,1.0,E24,route_E24_A2,9,2024-03-04 09:20:34
1394,2024-03-04 09:20:39,1.0,E3,route_E3_A1,3,2024-03-04 09:20:36
349,2024-03-04 09:20:37,1.0,E22,route_E22_A2,0,2024-03-04 09:20:37
1395,2024-03-04 09:20:40,1.0,E3,route_E3_A1,3,2024-03-04 09:20:37
1451,2024-03-04 09:20:46,1.0,E24,route_E24_A2,9,2024-03-04 09:20:37
1043,2024-03-04 09:20:41,1.0,E4,route_E4_A16,3,2024-03-04 09:20:38
1422,2024-03-04 09:20:48,1.0,E24,route_E24_A2,9,2024-03-04 09:20:39
350,2024-03-04 09:20:40,1.0,E22,route_E22_A2,0,2024-03-04 09:20:40
1396,2024-03-04 09:20:43,1.0,E3,route_E3_A1,3,2024-03-04 09:20:40
1044,2024-03-04 09:20:43,1.0,E4,route_E4_A18,3,2024-03-04 09:20:40
300,2024-03-04 09:20:46,1.0,E5,route_E5_A3,4,2024-03-04 09:20:42
1421,2024-03-04 09:20:54,1.0,E24,route_E24_A7,9,2024-03-04 09:20:45
1420,2024-03-04 09:20:56,1.0,E24,route_E24_A6,9,2024-03-04 09:20:47
1419,2024-03-04 09:20:58,1.0,E24,route_E24_A2,9,2024-03-04 09:20:49
1046,2024-03-04 09:20:56,1.0,E4,route_E4_A7,3,2024-03-04 09:20:53
1427,2024-03-04 09:21:02,1.0,E24,route_E24_A2,9,2024-03-04 09:20:53
1418,2024-03-04 09:21:04,1.0,E24,route_E24_A2,9,2024-03-04 09:20:55
594,2024-03-04 09:21:01,1.0,E12,route_E12_A8,3,2024-03-04 09:20:58
1416,2024-03-04 09:21:09,1.0,E24,route_E24_A6,9,2024-03-04 09:21:00
1415,2024-03-04 09:21:11,1.0,E24,route_E24_A2,9,2024-03-04 09:21:02
1414,2024-03-04 09:21:13,1.0,E24,route_E24_A1,9,2024-03-04 09:21:04
299,2024-03-04 09:21:16,1.0,E5,route_E5_A3,4,2024-03-04 09:21:12
1055,2024-03-04 09:21:16,1.0,E4,route_E4_A18,3,2024-03-04 09:21:13
1047,2024-03-04 09:21:19,1.0,E4,route_E4_A16,3,2024-03-04 09:21:16
1048,2024-03-04 09:21:22,1.0,E4,route_E4_A7,3,2024-03-04 09:21:19
351,2024-03-04 09:21:21,1.0,E22,route_E22_A1,0,2024-03-04 09:21:21
1049,2024-03-04 09:21:24,1.0,E4,route_E4_A18,3,2024-03-04 09:21:21
728,2024-03-04 09:21:26,1.0,E11,route_E11_A7,2,2024-03-04 09:21:24
1050,2024-03-04 09:21:27,1.0,E4,route_E4_A16,3,2024-03-04 09:21:24
298,2024-03-04 09:21:29,1.0,E5,route_E5_A3,4,2024-03-04 09:21:25
1051,2024-03-04 09:21:29,1.0,E4,route_E4_A7,3,2024-03-04 09:21:26
757,2024-03-04 09:21:29,1.0,E11,route_E11_A7,2,2024-03-04 09:21:27
1052,2024-03-04 09:21:31,1.0,E4,route_E4_A18,3,2024-03-04 09:21:28
297,2024-03-04 09:21:38,1.0,E5,route_E5_A3,4,2024-03-04 09:21:34
1053,2024-03-04 09:21:38,1.0,E4,route_E4_A16,3,2024-03-04 09:21:35
1054,2024-03-04 09:21:40,1.0,E4,route_E4_A16,3,2024-03-04 09:21:37
766,2024-03-04 09:21:42,1.0,E9,route_E9_A6,3,2024-03-04 09:21:39
296,2024-03-04 09:21:43,1.0,E5,route_E5_A3,4,2024-03-04 09:21:39
765,2024-03-04 09:21:44,1.0,E9,route_E9_A6,3,2024-03-04 09:21:41
352,2024-03-04 09:21:43,1.0,E22,route_E22_A2,0,2024-03-04 09:21:43
764,2024-03-04 09:21:46,1.0,E9,route_E9_A6,3,2024-03-04 09:21:43
1413,2024-03-04 09:21:57,1.0,E24,route_E24_A6,9,2024-03-04 09:21:48
908,2024-03-04 09:21:51,1.0,E1,route_E1_A16,2,2024-03-04 09:21:49
1412,2024-03-04 09:22:00,1.0,E24,route_E24_A2,9,2024-03-04 09:21:51
1102,2024-03-04 09:21:52,1.0,E2,route_E2_A3,0,2024-03-04 09:21:52
909,2024-03-04 09:21:54,1.0,E1,route_E1_A16,2,2024-03-04 09:21:52
1411,2024-03-04 09:22:02,1.0,E24,route_E24_A2,9,2024-03-04 09:21:53
1410,2024-03-04 09:22:05,1.0,E24,route_E24_A2,9,2024-03-04 09:21:56
910,2024-03-04 09:21:59,1.0,E1,route_E1_A16,2,2024-03-04 09:21:57
1409,2024-03-04 09:22:08,1.0,E24,route_E24_A2,9,2024-03-04 09:21:59
1417,2024-03-04 09:22:11,1.0,E24,route_E24_A2,9,2024-03-04 09:22:02
1122,2024-03-04 09:22:02,1.0,E2,route_E2_A3,0,2024-03-04 09:22:02
911,2024-03-04 09:22:06,1.0,E1,route_E1_A7,2,2024-03-04 09:22:04
1036,2024-03-04 09:22:07,1.0,E4,route_E4_A7,3,2024-03-04 09:22:04
1429,2024-03-04 09:22:14,1.0,E24,route_E24_A2,9,2024-03-04 09:22:05
1439,2024-03-04 09:22:16,1.0,E24,route_E24_A5,9,2024-03-04 09:22:07
1430,2024-03-04 09:22:19,1.0,E24,route_E24_A2,9,2024-03-04 09:22:10
1448,2024-03-04 09:22:22,1.0,E24,route_E24_A1,9,2024-03-04 09:22:13
1447,2024-03-04 09:22:25,1.0,E24,route_E24_A6,9,2024-03-04 09:22:16
547,2024-03-04 09:22:23,1.0,E13,route_E13_A1,4,2024-03-04 09:22:19
1446,2024-03-04 09:22:28,1.0,E24,route_E24_A2,9,2024-03-04 09:22:19
595,2024-03-04 09:22:24,1.0,E12,route_E12_A16,3,2024-03-04 09:22:21
546,2024-03-04 09:22:25,1.0,E13,route_E13_A2,4,2024-03-04 09:22:21
545,2024-03-04 09:22:26,1.0,E13,route_E13_A2,4,2024-03-04 09:22:22
1445,2024-03-04 09:22:31,1.0,E24,route_E24_A6,9,2024-03-04 09:22:22
295,2024-03-04 09:22:28,1.0,E5,route_E5_A3,4,2024-03-04 09:22:24
544,2024-03-04 09:22:28,1.0,E13,route_E13_A2,4,2024-03-04 09:22:24
497,2024-03-04 09:22:27,1.0,E6,route_E6_A2,2,2024-03-04 09:22:25
37,2024-03-04 09:22:27,1.0,E7,route_E7_A16,2,2024-03-04 09:22:25
543,2024-03-04 09:22:30,1.0,E13,route_E13_A2,4,2024-03-04 09:22:26
623,2024-03-04 09:22:29,1.0,E12,route_E12_A8,3,2024-03-04 09:22:26
36,2024-03-04 09:22:31,1.0,E7,route_E7_A16,2,2024-03-04 09:22:29
496,2024-03-04 09:22:31,1.0,E6,route_E6_A2,2,2024-03-04 09:22:29
542,2024-03-04 09:22:33,1.0,E13,route_E13_A2,4,2024-03-04 09:22:29
495,2024-03-04 09:22:32,1.0,E6,route_E6_A2,2,2024-03-04 09:22:30
622,2024-03-04 09:22:33,1.0,E12,route_E12_A16,3,2024-03-04 09:22:30
63,2024-03-04 09:22:33,1.0,E7,route_E7_A7,2,2024-03-04 09:22:31
621,2024-03-04 09:22:36,1.0,E12,route_E12_A18,3,2024-03-04 09:22:33
375,2024-03-04 09:22:35,1.0,E21,route_E21_A17,0,2024-03-04 09:22:35
64,2024-03-04 09:22:37,1.0,E7,route_E7_A16,2,2024-03-04 09:22:35
494,2024-03-04 09:22:41,1.0,E6,route_E6_A2,2,2024-03-04 09:22:39
65,2024-03-04 09:22:42,1.0,E7,route_E7_A7,2,2024-03-04 09:22:40
1397,2024-03-04 09:22:45,1.0,E3,route_E3_A1,3,2024-03-04 09:22:42
493,2024-03-04 09:22:44,1.0,E6,route_E6_A2,2,2024-03-04 09:22:42
353,2024-03-04 09:22:43,1.0,E22,route_E22_A2,0,2024-03-04 09:22:43
1045,2024-03-04 09:22:48,1.0,E4,route_E4_A18,3,2024-03-04 09:22:45
376,2024-03-04 09:22:46,1.0,E21,route_E21_A17,0,2024-03-04 09:22:46
1035,2024-03-04 09:22:50,1.0,E4,route_E4_A7,3,2024-03-04 09:22:47
1398,2024-03-04 09:22:52,1.0,E3,route_E3_A1,3,2024-03-04 09:22:49
1023,2024-03-04 09:22:53,1.0,E4,route_E4_A16,3,2024-03-04 09:22:50
1399,2024-03-04 09:22:55,1.0,E3,route_E3_A1,3,2024-03-04 09:22:52
1015,2024-03-04 09:22:55,1.0,E4,route_E4_A7,3,2024-03-04 09:22:52
729,2024-03-04 09:22:55,1.0,E11,route_E11_A7,2,2024-03-04 09:22:53
763,2024-03-04 09:22:56,1.0,E9,route_E9_A6,3,2024-03-04 09:22:53
1400,2024-03-04 09:22:57,1.0,E3,route_E3_A1,3,2024-03-04 09:22:54
