10000.0000000000,10000.0000000000,10000.0000000000,16.8800000000,10000.0000000000,10000.0000000000,34.3600000000,10000.0000000000,66.8900000000,54.5500000000,75.2800000000,71.1600000000,84.3600000000,67.8600000000,92.4200000000,110.8800000000,104.8400000000,109.4000000000
10000.0000000000,10000.0000000000,9.1500000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000
9.3500000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000
10000.0000000000,10000.0000000000,10000.0000000000,15.1300000000,10000.0000000000,10000.0000000000,32.6100000000,10000.0000000000,65.1500000000,52.8100000000,73.5400000000,69.4200000000,82.6100000000,66.1100000000,90.6700000000,109.1400000000,103.0900000000,107.6500000000
10000.0000000000,10000.0000000000,9.0400000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000
10000.0000000000,14.5200000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000
11.1600000000,10000.0000000000,10000.0000000000,20.5700000000,10000.0000000000,10000.0000000000,38.0500000000,10000.0000000000,70.5800000000,58.2500000000,78.9800000000,74.8500000000,88.0500000000,71.5500000000,96.1100000000,114.5800000000,108.5300000000,113.0900000000
20.2600000000,20.7700000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,36.0100000000,10000.0000000000,68.5500000000,56.2100000000,76.9400000000,72.8200000000,86.0100000000,69.5100000000,94.0700000000,112.5400000000,106.4900000000,111.0500000000
23.2300000000,23.7400000000,10000.0000000000,25.3000000000,10000.0000000000,9.6500000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000
10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,9.6500000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000
10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,23.3600000000,10000.0000000000,55.8900000000,43.5500000000,64.2800000000,60.1600000000,73.3600000000,56.8600000000,81.4100000000,99.8800000000,93.8400000000,98.3900000000
10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,6.7200000000,44.0800000000,31.7400000000,52.4700000000,48.3500000000,61.5400000000,45.0400000000,69.6000000000,88.0700000000,82.0200000000,86.5800000000
35.5100000000,36.0200000000,10000.0000000000,37.5800000000,23.6400000000,23.8400000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000,10000.0000000000
69.7300000000,70.2400000000,10000.0000000000,71.8000000000,57.8700000000,58.0600000000,46.3000000000,10000.0000000000,10000.0000000000,53.7400000000,74.4700000000,70.3500000000,83.5400000000,67.0400000000,91.6000000000,110.0700000000,104.0200000000,108.5800000000
58.7300000000,59.2400000000,10000.0000000000,60.8000000000,46.8700000000,47.0600000000,35.3000000000,10000.0000000000,59.9200000000,10000.0000000000,31.1600000000,27.0400000000,40.2300000000,23.7300000000,48.2900000000,66.7600000000,60.7100000000,65.2700000000
74.4400000000,74.9500000000,10000.0000000000,76.5100000000,62.5700000000,62.7700000000,51.0100000000,10000.0000000000,75.6300000000,31.0300000000,10000.0000000000,34.8700000000,48.0600000000,31.5600000000,56.1200000000,74.5900000000,68.5400000000,73.1000000000
