,Datetime,n_spawn,entrance,route,spawn_delay,Adjusted_Datetime
225,2024-03-04 09:21:01,1.0,E12,route_E12_A18,3,2024-03-04 09:20:58
109,2024-03-04 09:21:09,1.0,E24,route_E24_A6,9,2024-03-04 09:21:00
108,2024-03-04 09:21:11,1.0,E24,route_E24_A6,9,2024-03-04 09:21:02
107,2024-03-04 09:21:13,1.0,E24,route_E24_A6,9,2024-03-04 09:21:04
393,2024-03-04 09:21:16,1.0,E5,route_E5_A3,4,2024-03-04 09:21:12
249,2024-03-04 09:21:16,1.0,E4,route_E4_A7,3,2024-03-04 09:21:13
250,2024-03-04 09:21:19,1.0,E4,route_E4_A7,3,2024-03-04 09:21:16
251,2024-03-04 09:21:22,1.0,E4,route_E4_A7,3,2024-03-04 09:21:19
336,2024-03-04 09:21:21,1.0,E22,route_E22_A2,0,2024-03-04 09:21:21
252,2024-03-04 09:21:24,1.0,E4,route_E4_A7,3,2024-03-04 09:21:21
230,2024-03-04 09:21:25,1.0,E17,route_E17_A11,1,2024-03-04 09:21:24
167,2024-03-04 09:21:26,1.0,E11,route_E11_A7,2,2024-03-04 09:21:24
274,2024-03-04 09:21:27,1.0,E4,route_E4_A16,3,2024-03-04 09:21:24
399,2024-03-04 09:21:29,1.0,E5,route_E5_A3,4,2024-03-04 09:21:25
275,2024-03-04 09:21:29,1.0,E4,route_E4_A16,3,2024-03-04 09:21:26
207,2024-03-04 09:21:29,1.0,E11,route_E11_A16,2,2024-03-04 09:21:27
418,2024-03-04 09:21:31,1.0,E4,route_E4_A7,3,2024-03-04 09:21:28
392,2024-03-04 09:21:38,1.0,E5,route_E5_A3,4,2024-03-04 09:21:34
276,2024-03-04 09:21:38,1.0,E4,route_E4_A7,3,2024-03-04 09:21:35
367,2024-03-04 09:21:40,1.0,E4,route_E4_A15,3,2024-03-04 09:21:37
146,2024-03-04 09:21:42,1.0,E9,route_E9_A2,3,2024-03-04 09:21:39
390,2024-03-04 09:21:43,1.0,E5,route_E5_A3,4,2024-03-04 09:21:39
147,2024-03-04 09:21:44,1.0,E9,route_E9_A2,3,2024-03-04 09:21:41
338,2024-03-04 09:21:43,1.0,E22,route_E22_A1,0,2024-03-04 09:21:43
155,2024-03-04 09:21:46,1.0,E9,route_E9_A2,3,2024-03-04 09:21:43
106,2024-03-04 09:21:57,1.0,E24,route_E24_A2,9,2024-03-04 09:21:48
526,2024-03-04 09:21:51,1.0,E1,route_E1_A7,2,2024-03-04 09:21:49
105,2024-03-04 09:22:00,1.0,E24,route_E24_A2,9,2024-03-04 09:21:51
179,2024-03-04 09:21:52,1.0,E2,route_E2_A3,0,2024-03-04 09:21:52
527,2024-03-04 09:21:54,1.0,E1,route_E1_A16,2,2024-03-04 09:21:52
104,2024-03-04 09:22:02,1.0,E24,route_E24_A2,9,2024-03-04 09:21:53
110,2024-03-04 09:22:05,1.0,E24,route_E24_A2,9,2024-03-04 09:21:56
528,2024-03-04 09:21:59,1.0,E1,route_E1_A16,2,2024-03-04 09:21:57
103,2024-03-04 09:22:08,1.0,E24,route_E24_A6,9,2024-03-04 09:21:59
101,2024-03-04 09:22:11,1.0,E24,route_E24_A2,9,2024-03-04 09:22:02
180,2024-03-04 09:22:02,1.0,E2,route_E2_A3,0,2024-03-04 09:22:02
529,2024-03-04 09:22:06,1.0,E1,route_E1_A7,2,2024-03-04 09:22:04
368,2024-03-04 09:22:07,1.0,E4,route_E4_A7,3,2024-03-04 09:22:04
100,2024-03-04 09:22:14,1.0,E24,route_E24_A2,9,2024-03-04 09:22:05
99,2024-03-04 09:22:16,1.0,E24,route_E24_A2,9,2024-03-04 09:22:07
98,2024-03-04 09:22:19,1.0,E24,route_E24_A2,9,2024-03-04 09:22:10
97,2024-03-04 09:22:22,1.0,E24,route_E24_A2,9,2024-03-04 09:22:13
96,2024-03-04 09:22:25,1.0,E24,route_E24_A6,9,2024-03-04 09:22:16
485,2024-03-04 09:22:23,1.0,E13,route_E13_A5,4,2024-03-04 09:22:19
76,2024-03-04 09:22:28,1.0,E24,route_E24_A2,9,2024-03-04 09:22:19
224,2024-03-04 09:22:24,1.0,E12,route_E12_A8,3,2024-03-04 09:22:21
486,2024-03-04 09:22:25,1.0,E13,route_E13_A2,4,2024-03-04 09:22:21
487,2024-03-04 09:22:26,1.0,E13,route_E13_A5,4,2024-03-04 09:22:22
141,2024-03-04 09:22:31,1.0,E24,route_E24_A2,9,2024-03-04 09:22:22
389,2024-03-04 09:22:28,1.0,E5,route_E5_A3,4,2024-03-04 09:22:24
488,2024-03-04 09:22:28,1.0,E13,route_E13_A2,4,2024-03-04 09:22:24
454,2024-03-04 09:22:27,1.0,E7,route_E7_A16,2,2024-03-04 09:22:25
474,2024-03-04 09:22:27,1.0,E6,route_E6_A2,2,2024-03-04 09:22:25
223,2024-03-04 09:22:29,1.0,E12,route_E12_A8,3,2024-03-04 09:22:26
489,2024-03-04 09:22:30,1.0,E13,route_E13_A2,4,2024-03-04 09:22:26
447,2024-03-04 09:22:31,1.0,E7,route_E7_A16,2,2024-03-04 09:22:29
467,2024-03-04 09:22:31,1.0,E6,route_E6_A2,2,2024-03-04 09:22:29
502,2024-03-04 09:22:33,1.0,E13,route_E13_A2,4,2024-03-04 09:22:29
465,2024-03-04 09:22:32,1.0,E6,route_E6_A2,2,2024-03-04 09:22:30
222,2024-03-04 09:22:33,1.0,E12,route_E12_A8,3,2024-03-04 09:22:30
445,2024-03-04 09:22:33,1.0,E7,route_E7_A14,2,2024-03-04 09:22:31
221,2024-03-04 09:22:36,1.0,E12,route_E12_A8,3,2024-03-04 09:22:33
299,2024-03-04 09:22:35,1.0,E21,route_E21_A17,0,2024-03-04 09:22:35
444,2024-03-04 09:22:37,1.0,E7,route_E7_A18,2,2024-03-04 09:22:35
464,2024-03-04 09:22:41,1.0,E6,route_E6_A2,2,2024-03-04 09:22:39
443,2024-03-04 09:22:42,1.0,E7,route_E7_A16,2,2024-03-04 09:22:40
463,2024-03-04 09:22:44,1.0,E6,route_E6_A2,2,2024-03-04 09:22:42
56,2024-03-04 09:22:45,1.0,E3,route_E3_A1,3,2024-03-04 09:22:42
345,2024-03-04 09:22:43,1.0,E22,route_E22_A2,0,2024-03-04 09:22:43
369,2024-03-04 09:22:48,1.0,E4,route_E4_A18,3,2024-03-04 09:22:45
300,2024-03-04 09:22:46,1.0,E21,route_E21_A17,0,2024-03-04 09:22:46
370,2024-03-04 09:22:50,1.0,E4,route_E4_A7,3,2024-03-04 09:22:47
47,2024-03-04 09:22:52,1.0,E3,route_E3_A1,3,2024-03-04 09:22:49
371,2024-03-04 09:22:53,1.0,E4,route_E4_A7,3,2024-03-04 09:22:50
372,2024-03-04 09:22:55,1.0,E4,route_E4_A18,3,2024-03-04 09:22:52
41,2024-03-04 09:22:55,1.0,E3,route_E3_A1,3,2024-03-04 09:22:52
148,2024-03-04 09:22:56,1.0,E9,route_E9_A2,3,2024-03-04 09:22:53
206,2024-03-04 09:22:55,1.0,E11,route_E11_A18,2,2024-03-04 09:22:53
