,Datetime,n_spawn,entrance,route,spawn_delay,Adjusted_Datetime
361,2024-03-04 09:18:22,1.0,E22,route_E22_A2,0,2024-03-04 09:18:22
490,2024-03-04 09:18:22,1.0,E2,route_E2_A3,0,2024-03-04 09:18:22
491,2024-03-04 09:18:24,1.0,E2,route_E2_A3,0,2024-03-04 09:18:24
360,2024-03-04 09:18:24,1.0,E22,route_E22_A7,0,2024-03-04 09:18:24
493,2024-03-04 09:18:26,1.0,E2,route_E2_A3,0,2024-03-04 09:18:26
359,2024-03-04 09:18:29,1.0,E22,route_E22_A1,0,2024-03-04 09:18:29
186,2024-03-04 09:18:35,1.0,E3,route_E3_A1,3,2024-03-04 09:18:32
467,2024-03-04 09:18:35,1.0,E9,route_E9_A2,3,2024-03-04 09:18:32
336,2024-03-04 09:18:36,1.0,E5,route_E5_A3,4,2024-03-04 09:18:32
439,2024-03-04 09:18:34,1.0,E17,route_E17_A1,1,2024-03-04 09:18:33
99,2024-03-04 09:18:43,1.0,E24,route_E24_A2,9,2024-03-04 09:18:34
176,2024-03-04 09:18:38,1.0,E3,route_E3_A1,3,2024-03-04 09:18:35
337,2024-03-04 09:18:40,1.0,E5,route_E5_A3,4,2024-03-04 09:18:36
98,2024-03-04 09:18:46,1.0,E24,route_E24_A2,9,2024-03-04 09:18:37
177,2024-03-04 09:18:41,1.0,E3,route_E3_A1,3,2024-03-04 09:18:38
97,2024-03-04 09:18:49,1.0,E24,route_E24_A6,9,2024-03-04 09:18:40
178,2024-03-04 09:18:43,1.0,E3,route_E3_A1,3,2024-03-04 09:18:40
358,2024-03-04 09:18:42,1.0,E22,route_E22_A2,0,2024-03-04 09:18:42
468,2024-03-04 09:18:45,1.0,E9,route_E9_A2,3,2024-03-04 09:18:42
179,2024-03-04 09:18:45,1.0,E3,route_E3_A1,3,2024-03-04 09:18:42
107,2024-03-04 09:18:52,1.0,E24,route_E24_A6,9,2024-03-04 09:18:43
96,2024-03-04 09:18:54,1.0,E24,route_E24_A2,9,2024-03-04 09:18:45
331,2024-03-04 09:18:46,1.0,E22,route_E22_A1,0,2024-03-04 09:18:46
426,2024-03-04 09:18:49,1.0,E12,route_E12_A8,3,2024-03-04 09:18:46
94,2024-03-04 09:18:57,1.0,E24,route_E24_A2,9,2024-03-04 09:18:48
