,Datetime,n_spawn,entrance,route,spawn_delay,Adjusted_Datetime
995,2024-03-04 09:15:04,1.0,E4,route_E4_A16,3,2024-03-04 09:15:01
780,2024-03-04 09:15:05,1.0,E10,route_E10_A5,1,2024-03-04 09:15:04
1004,2024-03-04 09:15:07,1.0,E4,route_E4_A7,3,2024-03-04 09:15:04
383,2024-03-04 09:15:23,1.0,E22,route_E22_A1,0,2024-03-04 09:15:23
46,2024-03-04 09:15:27,1.0,E7,route_E7_A16,2,2024-03-04 09:15:25
575,2024-03-04 09:15:28,1.0,E12,route_E12_A8,3,2024-03-04 09:15:25
378,2024-03-04 09:15:30,1.0,E5,route_E5_A3,4,2024-03-04 09:15:26
384,2024-03-04 09:15:27,1.0,E22,route_E22_A2,0,2024-03-04 09:15:27
1127,2024-03-04 09:15:28,1.0,E2,route_E2_A3,0,2024-03-04 09:15:28
45,2024-03-04 09:15:30,1.0,E7,route_E7_A16,2,2024-03-04 09:15:28
385,2024-03-04 09:15:29,1.0,E22,route_E22_A1,0,2024-03-04 09:15:29
1145,2024-03-04 09:15:30,1.0,E2,route_E2_A3,0,2024-03-04 09:15:30
1144,2024-03-04 09:15:33,1.0,E2,route_E2_A3,0,2024-03-04 09:15:33
386,2024-03-04 09:15:34,1.0,E22,route_E22_A2,0,2024-03-04 09:15:34
1143,2024-03-04 09:15:35,1.0,E2,route_E2_A3,0,2024-03-04 09:15:35
1142,2024-03-04 09:15:38,1.0,E2,route_E2_A3,0,2024-03-04 09:15:38
388,2024-03-04 09:15:41,1.0,E22,route_E22_A2,0,2024-03-04 09:15:41
402,2024-03-04 09:15:47,1.0,E22,route_E22_A2,0,2024-03-04 09:15:47
994,2024-03-04 09:15:51,1.0,E4,route_E4_A16,3,2024-03-04 09:15:48
982,2024-03-04 09:15:53,1.0,E4,route_E4_A7,3,2024-03-04 09:15:50
974,2024-03-04 09:15:56,1.0,E4,route_E4_A16,3,2024-03-04 09:15:53
389,2024-03-04 09:15:54,1.0,E22,route_E22_A2,0,2024-03-04 09:15:54
975,2024-03-04 09:15:59,1.0,E4,route_E4_A18,3,2024-03-04 09:15:56
390,2024-03-04 09:15:57,1.0,E22,route_E22_A2,0,2024-03-04 09:15:57
976,2024-03-04 09:16:03,1.0,E4,route_E4_A7,3,2024-03-04 09:16:00
977,2024-03-04 09:16:05,1.0,E4,route_E4_A7,3,2024-03-04 09:16:02
377,2024-03-04 09:16:06,1.0,E5,route_E5_A3,4,2024-03-04 09:16:02
391,2024-03-04 09:16:02,1.0,E22,route_E22_A1,0,2024-03-04 09:16:02
392,2024-03-04 09:16:04,1.0,E22,route_E22_A2,0,2024-03-04 09:16:04
978,2024-03-04 09:16:08,1.0,E4,route_E4_A16,3,2024-03-04 09:16:05
393,2024-03-04 09:16:09,1.0,E22,route_E22_A2,0,2024-03-04 09:16:09
979,2024-03-04 09:16:14,1.0,E4,route_E4_A16,3,2024-03-04 09:16:11
394,2024-03-04 09:16:12,1.0,E22,route_E22_A2,0,2024-03-04 09:16:12
1336,2024-03-04 09:16:21,1.0,E24,route_E24_A2,9,2024-03-04 09:16:12
980,2024-03-04 09:16:16,1.0,E4,route_E4_A15,3,2024-03-04 09:16:13
395,2024-03-04 09:16:14,1.0,E22,route_E22_A7,0,2024-03-04 09:16:14
